cycle_idx,dod,sigma_bar,measured,expected,ratio,pass
780,0.8000000000000004,0.5000000000000002,3.339914062649099,3.456988014095166e-13,9661341170496.623,False
781,0.8000000000000004,0.5000000000000002,1.3319131691047021,3.456988014095166e-13,3852813963120.777,False
783,0.8000000000000004,0.5000000000000002,2.9564728315085143,3.456988014095166e-13,8552163963120.777,False
784,0.7442757270955518,0.527862136452224,3.5895995917131533,3.5130497008995845e-13,10217901530951.773,False
785,0.8000000000000004,0.5000000000000002,1.7758842254729361,3.456988014095166e-13,5137085284161.036,False
786,0.8000000000000004,0.5000000000000002,2.2027222989664303,3.456988014095166e-13,6371796170496.622,False
787,0.8,0.5,1.4573330948043208,3.456988014095165e-13,4215615121783.3027,False
788,0.8,0.5,1.921492998348267,3.456988014095165e-13,5558286550354.731,False
789,0.8,0.5,1.921492998348267,3.456988014095165e-13,5558286550354.731,False
790,0.8,0.5,2.4935862047566397,3.456988014095165e-13,7213175731560.392,False
791,0.023765619842061603,0.11188280992103079,1.2751664579537807,1.2324238416436371e-13,10346817506006.207,False
792,0.8,0.5,2.2417418314063116,3.456988014095165e-13,6484667642080.5205,False
793,0.3951913649646525,0.29759568248232626,2.6900901976875735,2.46943997450969e-13,10893523331020.4,False
794,0.8000000000000004,0.5000000000000002,1.5348477710893071,3.456988014095166e-13,4439841170496.621,False
795,0.15581704627939066,0.822091476860305,2.1310610705675233,3.6085739049545505e-13,5905549191168.259,False
796,0.8000000000000004,0.5000000000000002,2.0612352022503324,3.456988014095166e-13,5962517642080.519,False
797,0.8000000000000004,0.5000000000000002,2.1310610705675233,3.456988014095166e-13,6164502340993.242,False
798,0.8000000000000004,0.5000000000000002,2.806577215987838,3.456988014095166e-13,8118562183451.576,False
799,0.8000000000000004,0.5000000000000002,1.3319131691047021,3.456988014095166e-13,3852813963120.777,False
800,0.8000000000000004,0.5000000000000002,2.8997261203575926,3.456988014095166e-13,8388013231560.389,False
801,0.5921431563548366,0.39607157817741834,3.3058660359585454,2.9405581949432267e-13,11242307809597.258,False
802,0.8000000000000004,0.5000000000000002,2.225420983426799,3.456988014095166e-13,6437456463120.777,False
803,0.8000000000000004,0.5000000000000002,2.2417418314063116,3.456988014095166e-13,6484667642080.519,False
804,0.8000000000000004,0.5000000000000002,2.1310610705675233,3.456988014095166e-13,6164502340993.242,False
805,0.8000000000000004,0.5000000000000002,1.921492998348267,3.456988014095166e-13,5558286550354.7295,False
806,0.8000000000000004,0.5000000000000002,1.5221864789768025,3.456988014095166e-13,4403215957852.316,False
808,0.8000000000000004,0.5000000000000002,2.266962591917832,3.456988014095166e-13,6557623522774.023,False
809,0.8,0.5,2.2417418314063116,3.456988014095165e-13,6484667642080.5205,False
810,0.8,0.5,2.4935862047566397,3.456988014095165e-13,7213175731560.392,False
811,0.8000000000000004,0.5000000000000002,1.8378797145485213,3.456988014095166e-13,5316419111246.381,False
812,0.8000000000000004,0.5000000000000002,2.8997261203575926,3.456988014095166e-13,8388013231560.389,False
813,0.8000000000000004,0.5000000000000002,1.7758842254729361,3.456988014095166e-13,5137085284161.036,False
814,0.8000000000000004,0.5000000000000002,2.6900901976875735,3.456988014095166e-13,7781601170496.621,False
815,0.8000000000000004,0.5000000000000002,1.595377596316957,3.456988014095166e-13,4614935284161.035,False
816,0.8000000000000004,0.5000000000000002,2.8498128054361596,3.456988014095166e-13,8243629407497.587,False
818,0.8000000000000004,0.5000000000000002,1.1839228169819576,3.456988014095166e-13,3424723522774.0244,False
819,0.8000000000000004,0.5000000000000002,2.4505062860646953,3.456988014095166e-13,7088558814995.175,False
820,0.8000000000000004,0.5000000000000002,2.1310610705675233,3.456988014095166e-13,6164502340993.242,False
821,0.8000000000000004,0.5000000000000002,2.8997261203575926,3.456988014095166e-13,8388013231560.389,False
823,0.8000000000000004,0.5000000000000002,1.7758842254729361,3.456988014095166e-13,5137085284161.036,False
824,0.8000000000000004,0.5000000000000002,1.7153544002452867,3.456988014095166e-13,4961991170496.622,False
825,0.8000000000000004,0.5000000000000002,1.7758842254729361,3.456988014095166e-13,5137085284161.036,False
826,0.8000000000000004,0.5000000000000002,2.2417418314063116,3.456988014095166e-13,6484667642080.519,False
827,0.8000000000000004,0.5000000000000002,1.7758842254729361,3.456988014095166e-13,5137085284161.036,False
828,0.3000139257210009,0.7499930371394999,3.4761061694113105,3.7632865170428216e-13,9236889494512.428,False
830,0.8000000000000004,0.5000000000000002,2.076212966196249,3.456988014095166e-13,6005843693211.873,False
832,0.7334635899433244,0.5332682050283378,3.5895995917131533,3.5236391822329503e-13,10187193994813.066,False
833,0.8000000000000004,0.5000000000000002,1.7758842254729361,3.456988014095166e-13,5137085284161.036,False
834,0.8000000000000004,0.5000000000000002,2.6845609641132224,3.456988014095166e-13,7765606803285.029,False
835,0.35641660848033563,0.2782083042401678,3.4004438878767487,2.375937038809717e-13,14312011776121.318,False
836,0.8000000000000004,0.5000000000000002,1.0490885021331717,3.456988014095166e-13,3034689440217.11,False
837,0.8000000000000004,0.5000000000000002,2.2417418314063116,3.456988014095166e-13,6484667642080.519,False
838,0.8,0.5,1.4573330948043208,3.456988014095165e-13,4215615121783.3027,False
839,0.8000000000000004,0.5000000000000002,1.4131411522248927,3.456988014095166e-13,4087781463120.777,False
842,0.8000000000000004,0.5000000000000002,1.607050422751699,3.456988014095166e-13,4648701170496.622,False
844,0.8,0.5,1.7380530847056552,3.456988014095165e-13,5027651463120.778,False
845,0.6144012628621788,0.4072006314310894,1.4944945542708743,2.994452210795036e-13,4990877960527.149,False
846,0.48090549950091505,0.34045274975045753,3.4761061694113105,2.674087045619084e-13,12999225941826.246,False
847,0.8000000000000004,0.5000000000000002,1.7632738452171757,3.456988014095166e-13,5100607343814.282,False
848,0.8000000000000004,0.5000000000000002,2.2417418314063116,3.456988014095166e-13,6484667642080.519,False
849,0.8000000000000004,0.5000000000000002,2.6638263382094043,3.456988014095166e-13,7705627926241.554,False
850,0.8000000000000004,0.5000000000000002,2.8498128054361596,3.456988014095166e-13,8243629407497.587,False
851,0.8000000000000004,0.5000000000000002,1.1839228169819576,3.456988014095166e-13,3424723522774.0244,False
852,0.8000000000000004,0.5000000000000002,3.339914062649099,3.456988014095166e-13,9661341170496.623,False
853,0.8,0.5,3.339914062649099,3.456988014095165e-13,9661341170496.627,False
854,0.4672078811923789,0.6663960594038105,1.7758842254729361,3.733813970723614e-13,4756220420721.093,False
855,0.8,0.5,1.339208685626416,3.456988014095165e-13,3873917642080.5195,False
856,0.8000000000000004,0.5000000000000002,1.3602154575957301,3.456988014095166e-13,3934683753746.6953,False
857,0.8000000000000004,0.5000000000000002,2.2417418314063116,3.456988014095166e-13,6484667642080.519,False
858,0.039877199249022555,0.11993859962451126,3.4761061694113105,1.3630992514602553e-13,25501489826859.21,False
859,0.8000000000000004,0.5000000000000002,1.0655305352837616,3.456988014095166e-13,3082251170496.621,False
861,0.8000000000000004,0.5000000000000002,1.559413091132079,3.456988014095166e-13,4510901064087.839,False
862,0.8,0.5,2.2417418314063116,3.456988014095165e-13,6484667642080.5205,False
863,0.004907584217555723,0.8975462078912222,0.46348082258817475,2.1052860301370444e-13,2201509989395.618,False
864,0.8000000000000004,0.5000000000000002,0.787798559232637,3.456988014095166e-13,2278858231560.3887,False
865,0.5858175009570072,0.6070912495214967,3.5895995917131533,3.6551694963384166e-13,9820610495105.771,False
866,0.8000000000000004,0.5000000000000002,1.342280482056611,3.456988014095166e-13,3882803401642.5137,False
867,0.5907512053567584,0.39537560267837923,2.94690607678723,2.937196190941011e-13,10033058349578.986,False
868,0.8,0.5,2.6900901976875735,3.456988014095165e-13,7781601170496.623,False
869,0.8000000000000004,0.5000000000000002,2.189608300443374,3.456988014095166e-13,6333861417846.088,False
870,0.8000000000000004,0.5000000000000002,1.6813063735547336,3.456988014095166e-13,4863500731560.389,False
871,0.3397220735296482,0.5,3.4761061694113105,2.966820415218903e-13,11716604589815.83,False
872,0.8,0.5,3.4004438878767487,3.456988014095165e-13,9836435284161.041,False
873,0.36617676796280024,0.2830883839814001,3.4761061694113105,2.399571777736597e-13,14486360448405.33,False
874,0.8000000000000004,0.5000000000000002,0.5891705371883577,3.456988014095166e-13,1704288631566.365,False
875,0.8000000000000004,0.5000000000000002,0.4483483662812623,3.456988014095166e-13,1296933528416.1038,False
876,0.8000000000000004,0.5000000000000002,1.7758842254729361,3.456988014095166e-13,5137085284161.036,False
877,0.8000000000000004,0.5000000000000002,3.362612747109467,3.456988014095166e-13,9727001463120.777,False
878,0.8000000000000004,0.5000000000000002,2.0511997666932307,3.456988014095166e-13,5933488222492.761,False
881,0.5111305127939606,0.6444347436030197,1.6813063735547336,3.708514417322417e-13,4533638498751.349,False
882,0.8000000000000004,0.5000000000000002,2.2795729721735927,3.456988014095166e-13,6594101463120.777,False
883,0.8000000000000004,0.5000000000000002,1.2687240179618675,3.456988014095166e-13,3670027239865.7534,False
885,0.33069320230871485,0.734653398845643,2.6638263382094043,3.7686670048990873e-13,7068351580934.472,False
886,0.8000000000000004,0.5000000000000002,1.6723463665309042,3.456988014095166e-13,4837582194998.223,False
887,0.8,0.5,2.783261718874249,3.456988014095165e-13,8051117642080.521,False
888,0.8000000000000004,0.5000000000000002,1.1713124367261971,3.456988014095166e-13,3388245582427.271,False
890,0.8000000000000004,0.5000000000000002,1.4573330948043206,3.456988014095166e-13,4215615121783.3013,False
891,0.2000000000000001,0.5,2.317404112940874,2.699062468294227e-13,8585959532850.1,False
892,0.8000000000000004,0.5000000000000002,1.3319131691047021,3.456988014095166e-13,3852813963120.777,False
893,0.26393708356064755,0.7680314582196766,1.158702056470437,3.7478406718031283e-13,3091652388501.8096,False
894,0.8000000000000004,0.5000000000000002,1.7002219439383741,3.456988014095166e-13,4918217642080.519,False
895,0.5000000000000001,0.65,2.1310610705675233,3.715408366729612e-13,5735738471309.231,False
896,0.8000000000000004,0.5000000000000002,0.8879421127364681,3.456988014095166e-13,2568542642080.518,False
897,0.8000000000000004,0.5000000000000002,1.8236583777388737,3.456988014095166e-13,5275281170496.621,False
898,0.8000000000000004,0.5000000000000002,1.5221864789768025,3.456988014095166e-13,4403215957852.316,False
899,0.10991466442541026,0.8450426677872952,1.7380530847056552,3.4725155997075836e-13,5005169983547.416,False
900,0.8000000000000004,0.5000000000000002,2.6128809079225843,3.456988014095166e-13,7558258510787.695,False
901,0.8000000000000004,0.5000000000000002,0.968664122985238,3.456988014095166e-13,2802046518633.2925,False
903,0.8000000000000004,0.5000000000000002,1.3601775551506992,3.456988014095166e-13,3934574113664.414,False
904,0.8000000000000004,0.5000000000000002,0.968664122985238,3.456988014095166e-13,2802046518633.2925,False
906,0.8000000000000004,0.5000000000000002,1.4573330948043206,3.456988014095166e-13,4215615121783.3013,False
907,0.8000000000000004,0.5000000000000002,2.0511997666932307,3.456988014095166e-13,5933488222492.761,False
911,0.8000000000000004,0.5000000000000002,1.7153544002452865,3.456988014095166e-13,4961991170496.622,False
912,0.8000000000000004,0.5000000000000002,1.7758842254729361,3.456988014095166e-13,5137085284161.036,False
914,0.8000000000000004,0.5000000000000002,1.9948689638053119,3.456988014095166e-13,5770540585248.312,False
915,0.8000000000000004,0.5000000000000002,1.5221864789768025,3.456988014095166e-13,4403215957852.316,False
916,0.8000000000000004,0.5000000000000002,1.2209373138347759,3.456988014095166e-13,3531795044867.532,False
917,0.8000000000000004,0.5000000000000002,1.1839228169819576,3.456988014095166e-13,3424723522774.0244,False
918,0.8000000000000004,0.5000000000000002,2.4935862047566397,3.456988014095166e-13,7213175731560.39,False
919,0.5698610367648241,0.38493051838241205,3.4004438878767487,2.886847567748864e-13,11779090541065.12,False
920,0.8000000000000004,0.5000000000000002,1.0977177377088347,3.456988014095166e-13,3175358818813.122,False
921,0.8000000000000004,0.5000000000000002,1.1133046875496997,3.456988014095166e-13,3220447056832.208,False
922,0.8000000000000004,0.5000000000000002,0.8879421127364681,3.456988014095166e-13,2568542642080.518,False
924,0.8000000000000004,0.5000000000000002,1.4573330948043206,3.456988014095166e-13,4215615121783.3013,False
925,0.8000000000000004,0.5000000000000002,0.8879421127364681,3.456988014095166e-13,2568542642080.518,False
928,0.6123406542571478,0.5938296728714264,2.8716796733705228,3.633715768766673e-13,7902873686637.316,False
929,0.8000000000000004,0.5000000000000002,1.8672459988474828,3.456988014095166e-13,5401366713549.965,False
930,0.8000000000000004,0.5000000000000002,1.0655305352837616,3.456988014095166e-13,3082251170496.621,False
931,0.5698610367648241,0.6150694816175882,3.4761061694113105,3.6674977645994934e-13,9478141208331.225,False
932,0.4160804122751106,0.6919597938624451,1.3904424677645242,3.755891964866467e-13,3702029985875.695,False
933,0.8000000000000004,0.5000000000000002,2.064747604695318,3.456988014095166e-13,5972677938936.233,False
934,0.8000000000000004,0.5000000000000002,1.5221864789768025,3.456988014095166e-13,4403215957852.316,False
935,0.8000000000000004,0.5000000000000002,2.3532262098059724,3.456988014095166e-13,6807157560891.651,False
936,0.8000000000000004,0.5000000000000002,0.6659565845523511,3.456988014095166e-13,1926406981560.3884,False
938,0.8000000000000004,0.5000000000000002,1.8843763313552102,3.456988014095166e-13,5450919481560.389,False
939,0.8000000000000004,0.5000000000000002,1.5221864789768025,3.456988014095166e-13,4403215957852.316,False
940,0.8000000000000004,0.5000000000000002,1.979736507498399,3.456988014095166e-13,5726767056832.207,False
941,0.8000000000000004,0.5000000000000002,1.0255998833466153,3.456988014095166e-13,2966744111246.3804,False
943,0.8000000000000004,0.5000000000000002,1.4782364157542571,3.456988014095166e-13,4276081981560.3887,False
944,0.19657917657064444,0.8017104117146778,1.3904424677645242,3.682542154554502e-13,3775767959763.474,False
945,0.8000000000000004,0.5000000000000002,1.3319131691047021,3.456988014095166e-13,3852813963120.777,False
946,0.8000000000000004,0.5000000000000002,1.6750011834268534,3.456988014095166e-13,4845261761387.013,False
947,0.8000000000000004,0.5000000000000002,1.1839228169819576,3.456988014095166e-13,3424723522774.0244,False
948,0.8000000000000004,0.5000000000000002,1.4944945542708743,3.456988014095166e-13,4323111761387.012,False
949,0.8000000000000004,0.5000000000000002,0.6659565845523511,3.456988014095166e-13,1926406981560.3884,False
950,0.139520931616042,0.8302395341919794,1.7380530847056552,3.5682131493381693e-13,4870934027660.3955,False
951,0.07090908095847624,0.8645454595207623,2.1310610705675233,3.276946575221031e-13,6503191375415.642,False
952,0.8000000000000004,0.5000000000000002,2.346904663300367,3.456988014095166e-13,6788871276762.72,False
953,0.026316749381479383,0.11315837469073967,0.6320193035293292,1.2567301122774894e-13,5029077423663.878,False
954,0.8000000000000004,0.5000000000000002,0.5197709928213471,3.456988014095166e-13,1503537156339.8152,False
955,0.45655897081458896,0.6717205145927059,3.5517684509458722,3.739124243945478e-13,9498931351898.832,False
956,0.8000000000000004,0.5000000000000002,2.040266332726049,3.456988014095166e-13,5901861170496.621,False
957,0.31708411232627187,0.2585420561631359,3.4761061694113105,2.2797438237565977e-13,15247792901938.113,False
958,0.8000000000000004,0.5000000000000002,1.3544244378200183,3.456988014095166e-13,3917932119803.794,False
959,0.8000000000000004,0.5000000000000002,2.2417418314063116,3.456988014095166e-13,6484667642080.519,False
960,0.8000000000000004,0.5000000000000002,0.9030745690433803,3.456988014095166e-13,2612316170496.621,False
961,0.8000000000000004,0.5000000000000002,0.8966967325625246,3.456988014095166e-13,2593867056832.2075,False
962,0.8000000000000004,0.5000000000000002,1.595377596316957,3.456988014095166e-13,4614935284161.035,False
963,0.8000000000000004,0.5000000000000002,2.4935862047566397,3.456988014095166e-13,7213175731560.39,False
964,0.8,0.5,2.0402663327260493,3.456988014095165e-13,5901861170496.624,False
965,0.8000000000000004,0.5000000000000002,0.5847554769162585,3.456988014095166e-13,1691517224046.0103,False
966,0.8000000000000004,0.5000000000000002,1.78444684329698,3.456988014095166e-13,5161854296344.8545,False
967,0.8000000000000004,0.5000000000000002,0.8196388732952014,3.456988014095166e-13,2370962438843.555,False
969,0.8000000000000004,0.5000000000000002,2.087446289155687,3.456988014095166e-13,6038338231560.39,False
970,0.8000000000000004,0.5000000000000002,0.8196388732952014,3.456988014095166e-13,2370962438843.555,False
971,0.8000000000000004,0.5000000000000002,2.3856529018922137,3.456988014095166e-13,6900957978926.16,False
972,0.8000000000000004,0.5000000000000002,2.6638263382094043,3.456988014095166e-13,7705627926241.554,False
973,0.8000000000000004,0.5000000000000002,2.6900901976875735,3.456988014095166e-13,7781601170496.621,False
974,0.8000000000000004,0.5000000000000002,0.8879421127364681,3.456988014095166e-13,2568542642080.518,False
975,0.8000000000000004,0.5000000000000002,2.3856529018922137,3.456988014095166e-13,6900957978926.16,False
976,0.8000000000000004,0.5000000000000002,2.6638263382094043,3.456988014095166e-13,7705627926241.554,False
978,0.8000000000000004,0.5000000000000002,2.4505062860646953,3.456988014095166e-13,7088558814995.175,False
979,0.41654422162177174,0.30827211081088585,3.4761061694113105,2.5205811856542726e-13,13790891518175.838,False
980,0.8000000000000004,0.5000000000000002,2.515359670237177,3.456988014095166e-13,7276159651064.189,False
982,0.8000000000000004,0.5000000000000002,1.3912813324745947,3.456988014095166e-13,4024547747350.9536,False
983,0.8000000000000004,0.5000000000000002,0.968664122985238,3.456988014095166e-13,2802046518633.2925,False
985,0.8000000000000004,0.5000000000000002,1.3601775551506992,3.456988014095166e-13,3934574113664.414,False
986,0.7584161024470605,0.5207919487764697,1.554613171063043,3.4990501439037924e-13,4442957680305.218,False
987,0.8,0.5,1.173834512777349,3.456988014095165e-13,3395541170496.622,False
988,0.06018949435176194,0.13009474717588096,3.4004438878767487,1.4826371551419828e-13,22935105032836.64,False
989,0.336741938496917,0.7316290307515415,3.4761061694113105,3.769008586921956e-13,9222866144356.941,False
990,0.023141742227018654,0.8884291288864907,3.4761061694113105,2.7506624948510957e-13,12637341643760.938,False
991,0.8,0.5,1.506609771329718,3.456988014095165e-13,4358157347340.5845,False
992,0.8000000000000004,0.5000000000000002,1.0541811930535774,3.456988014095166e-13,3049421024184.544,False
