Hour [h],Power wind farm [W]
6598,239095132.5375283
6599,238614545.0377134
6600,175716428.26884153
6601,182572867.75585407
6602,177332174.88040283
6603,173012857.6014519
6604,190797929.58835116
6605,213221339.03527376
6606,211712642.38601542
6607,167155056.00199547
6608,144358392.7530838
6609,142108651.61445644
6610,231238402.96984503
6611,239689224.43020204
6612,193796545.62095279
6613,171316185.65223208
6614,159873159.06024185
6615,195621201.2640967
6616,122982605.40949881
6617,102968449.12369111
6618,105288784.89133525
6619,82107141.80758688
6620,59047857.77003232
6621,46624572.84324004
6622,38513181.60396949
6623,24412964.46009833
6624,31649399.648318984
6625,33498006.889532775
6626,38358610.92916834
6627,33716253.04421914
6628,17752798.94693339
6629,41395595.34794334
6630,48668676.18829747
6631,70958318.75754705
6632,80935082.06992795
6633,81866014.74164975
6634,87030514.85900384
6635,263226054.58236405
6636,293153861.18849635
6637,311977944.5327361
6638,268933929.21910334
6639,268298294.43042576
6640,278369262.84262913
6641,261201184.5249067
6642,275879878.73730963
6643,315343264.20062083
6644,344280466.5194572
6645,319382270.5113079
6646,258458023.0682594
6647,270120016.4659878
6648,234475584.5184712
6649,289602759.6643608
6650,252133326.79298025
6651,216513327.4798599
6652,232762312.14326492
6653,255056224.95870158
6654,258544928.319121
6655,337778499.1932593
6656,344280499.6911488
6657,342581953.0159633
6658,344280588.1204935
6659,344280493.16194934
6660,344281390.3438487
6661,344280542.672876
6662,344280571.75738305
6663,344280619.8285554
6664,344280868.4648508
6665,344280471.84714574
6666,344280656.5620872
6667,344280539.8399522
6668,344280446.0840814
6669,327096297.92379475
6670,188264212.57026294
6671,286490892.728311
6672,279958141.71458566
6673,294387377.9450163
6674,278470302.6665579
6675,325477281.22025853
6676,344280576.7333447
6677,340070960.1915634
6678,289748230.0977909
6679,337017083.73415494
6680,331151869.4338034
6681,344280528.2540338
6682,344280426.8538244
6683,344280616.61624044
6684,344281373.9159524
6685,344280673.642477
6686,344280883.23844826
6687,318634288.4560897
6688,344280591.3683779
6689,344280509.53064334
6690,344280490.76175404
6691,344280459.92424995
6692,316834403.9017342
6693,344280532.41045666
6694,344280561.30098873
6695,344280409.11021703
6696,337747004.61907136
6697,344280550.96919864
6698,344280432.52279615
6699,344280597.5561414
6700,344280545.71810967
6701,343213089.83449686
6702,344280466.53077173
6703,344280586.919464
6704,344281036.0695809
6705,344280717.7595357
6706,344280472.49648714
6707,323765579.7275609
6708,344280472.49648714
6709,344281179.72432274
6710,344281283.4628488
6711,344280894.0752853
6712,344281051.649976
6713,344280935.88702565
6714,344280486.36502963
6715,344280593.4324837
6716,344280433.9207228
6717,334449829.9097158
6718,253785324.18422058
6719,245819484.3672934
6720,170225035.63075152
6721,144325972.42309642
6722,60072666.20046073
6723,101888278.1437837
6724,55603970.17899192
6725,76178172.17196892
6726,95420356.62021613
6727,121827204.89893721
6728,63527923.92538011
6729,117026194.68940605
6730,99255595.47034252
6731,113693483.07542714
6732,123085458.85470112
6733,96713430.3536869
6734,140376599.77842712
6735,219607946.01102427
6736,232682609.95761105
6737,158792772.53988266
6738,147961825.55031422
6739,135584272.20730153
6740,120388309.21062864
6741,94589133.3583982
6742,75200421.9353333
6743,66658337.78801536
6744,49727759.24309958
6745,50044901.95617374
6746,60305382.99865161
6747,70701095.01406135
6748,51536258.691457346
6749,40760490.41668847
6750,35939993.373646945
6751,28205001.689578198
6752,50031586.921665184
6753,53312783.070277385
6754,89343536.25101952
6755,122910943.95347734
6756,164446538.5453042
6757,206275988.88248312
6758,173960337.51169544
6759,118679869.80968128
6760,102366416.54519665
6761,114326535.68819012
6762,143602964.7663136
6763,147669093.75296244
6764,158137488.63014948
6765,177376464.87633678
6766,218079209.12702355
6767,228488734.01686397
6768,255506211.51811403
6769,252252647.30078852
6770,257183366.90470928
6771,209771293.04169437
6772,230473902.22801173
6773,198273349.062677
6774,203437776.7519153
6775,209193343.61681148
6776,197416519.6715613
6777,266173955.15565336
6778,109692783.47465976
6779,112422679.90096085
6780,231481502.68310297
6781,175943893.35157698
6782,90778630.10642159
6783,56336499.597654566
6784,145057598.50584853
6785,117967289.82189079
6786,133352170.14037313
6787,134562849.4631145
6788,168944258.0132198
6789,190782956.54029623
6790,203374265.68199998
6791,210448471.34339058
6792,246501701.64984933
6793,172345920.2687516
6794,229654040.2383769
6795,243061838.19706964
6796,221176997.9219594
6797,181046023.11034608
6798,159169119.03857887
6799,181293080.20063674
6800,157198822.85190782
6801,201005066.7928646
6802,215584928.98365697
6803,244600323.68999425
6804,236974157.99258676
6805,194894949.0264692
6806,167305366.114585
6807,149229076.8167765
6808,82253092.82310325
6809,78438494.45919262
6810,61005318.667993695
6811,54940084.584586486
6812,32554791.339374684
6813,7762368.466910713
6814,23511547.179258518
6815,44845257.93806204
6816,33917186.196006395
6817,36507781.444549985
6818,38242888.13768641
6819,45951678.22425883
6820,32510393.715718575
6821,33655621.778176166
6822,21330537.235872984
6823,21330537.235872984
6824,18198074.81925491
6825,36518503.12679612
6826,45957649.02817515
6827,46975161.13720933
6828,122860522.89049858
6829,118444973.98097251
6830,113629234.82219242
6831,136013113.67288515
6832,73696338.1920152
6833,129988744.88765529
6834,137038026.540934
6835,119854403.89765497
6836,91354999.77093175
6837,100622130.17351647
6838,92023045.1954022
6839,107164330.77273616
6840,95556257.66987444
6841,114005929.7555569
6842,113899868.93809271
6843,110523247.28761192
6844,81547839.00480153
6845,89729531.96383019
6846,88513840.54258503
6847,92204916.75034793
6848,113777755.87800565
6849,65034144.954101235
6850,60662386.08684793
6851,49484044.38750415
6852,107174746.26584612
6853,62083369.42066234
6854,38200901.547600105
6855,38542254.61453279
6856,18618214.535590153
6857,9331787.914517444
6858,17066229.728022326
6859,16320295.35358394
6860,4713131.483882848
6861,0.0
6862,8566321.225882059
6863,11217272.331577491
6864,7053640.924136367
6865,3969559.29387979
6866,0.0
6867,0.0
6868,0.0
6869,3613331.351158716
6870,21241347.17904353
6871,44708468.77828041
6872,52253606.78199208
6873,58718061.34723145
6874,38342445.16000423
6875,43962088.45154984
6876,94322309.23405884
6877,74708968.07953356
6878,60494496.7069419
6879,20989807.02986191
6880,20073837.89480248
6881,52400164.70837399
6882,102101227.73871988
6883,122680511.72192511
6884,114451791.95334978
6885,113777755.87800565
6886,109799607.6313885
6887,82730996.85791461
6888,104128069.29228713
6889,85071078.90099265
6890,66202803.518325195
6891,46109528.20271224
6892,22677377.30548697
6893,11952450.890015775
6894,6609730.695442846
6895,0.0
6896,0.0
6897,8968940.103333034
6898,19206619.01181837
6899,27046726.73011726
6900,64261008.25482115
6901,105479702.68150347
6902,137790405.24359018
6903,205943909.33635473
6904,259469104.21897438
6905,258463870.26530758
6906,281817142.5879761
6907,337541424.12417054
6908,246111340.58029956
6909,174766646.60112873
6910,138757428.7868787
6911,124624363.39737515
6912,79739782.28509112
6913,75799958.715368
6914,89026434.53495559
6915,124552157.29116052
6916,151618134.04642457
6917,221048648.1536749
6918,224824261.2024004
6919,123435951.62471658
6920,332688405.3055896
6921,320386487.38783973
6922,344280457.868114
6923,344280967.5196063
6924,344280591.1913052
6925,344280580.3095558
6926,344280633.92169726
6927,344280810.0946691
6928,344280704.7577694
6929,344280580.3095558
6930,337024949.1119028
6931,287101656.43549925
6932,236025565.05725643
6933,128125501.50765906
6934,104537079.1995377
6935,98669756.41779242
6936,59684518.86894656
6937,20740690.937007263
6938,14143256.081992485
6939,35224622.46568883
6940,36270578.832113914
6941,105904193.30451056
6942,139018280.31153342
6943,168561877.8439715
6944,191266137.7398323
6945,246325136.5038334
6946,235549726.5209577
6947,208053108.03101057
6948,247372869.76618996
6949,289297722.45902497
6950,233836095.14448634
6951,123910529.5106207
6952,117468785.2250704
6953,165365122.7172037
6954,225628006.37306467
6955,234158386.25430253
6956,192348512.25865716
6957,191342642.4806182
6958,155037291.954844
6959,148634667.51371408
6960,177349189.99791902
6961,201190149.73700786
6962,228198199.98666838
6963,239142945.2521054
6964,248792923.5444148
6965,249253596.34509924
6966,260442201.4325099
6967,228609945.13558802
6968,251224826.42083094
6969,194405303.46080425
6970,156455856.7726353
6971,219841760.72987312
6972,296964718.0120079
6973,248263644.46086758
6974,288620725.2981336
6975,274948471.75483364
6976,181278036.6536559
6977,156316065.51334164
6978,110586545.55781937
6979,101726567.63455759
6980,114422430.82593271
6981,80676716.87711477
6982,69677328.47692578
6983,58236904.24375897
6984,42383456.05002105
6985,71819518.93212509
6986,52390421.24749746
6987,42575582.78212117
6988,28861599.42280106
6989,10920118.80963873
6990,0.0
6991,0.0
6992,0.0
6993,4053398.730771276
6994,11135861.402067844
6995,0.0
6996,0.0
6997,0.0
6998,0.0
6999,0.0
7000,0.0
7001,0.0
7002,5690736.7342718
7003,35606344.582546785
7004,71223334.79079635
7005,69182466.06962241
7006,64659499.689743735
7007,70822679.80809747
7008,89625624.15553266
7009,101695633.1765731
7010,108174494.93586373
7011,87443698.354998
7012,74946903.46931267
7013,80880053.45360924
7014,89848806.57196204
7015,84267295.35650344
7016,105247312.51161572
7017,166462942.7478879
7018,114401626.80951427
7019,99567203.8356674
7020,183521509.55872318
7021,226685325.76404196
7022,206883679.63359478
7023,242997242.6241662
7024,303013700.7209201
7025,301324212.53578156
7026,279245466.4102294
7027,232359228.2634639
7028,244084965.32097146
7029,238673338.6402973
7030,171937285.619707
7031,142365025.96529385
7032,112404824.15667169
7033,72604424.97371185
7034,56584363.68398733
7035,63320599.164632306
7036,47738515.31863023
7037,92455687.85953723
7038,70702300.04068817
7039,61698313.57442757
7040,44485744.36523277
7041,42404886.94258275
7042,33625486.565403424
7043,18684729.419593297
7044,26505956.088878933
7045,61345291.56642725
7046,39928159.58041318
7047,62664044.43507342
7048,24472308.30384561
7049,25451550.711541086
7050,20378290.071814593
7051,26113431.01561786
7052,27044291.091674585
7053,17316344.787185024
7054,10161196.922952756
7055,7781094.100181594
7056,0.0
7057,0.0
7058,0.0
7059,10521850.448858012
7060,11333218.65261991
7061,21002818.207357902
7062,15036779.9184954
7063,19800883.251452014
7064,21609257.54438416
7065,34235055.99488185
7066,20422206.268853106
7067,13577197.93475705
7068,18818410.740515053
7069,33896611.61039049
7070,20991521.449770294
7071,42969969.595255725
7072,69633798.6177556
7073,41219489.94728327
7074,38808138.97528296
7075,79965773.70300554
7076,66429973.212401696
7077,74294956.06140943
7078,86780912.13602315
7079,90778630.10642159
7080,65031852.28451908
7081,54318151.95380287
7082,52374208.70893167
7083,33527593.2815172
7084,35724246.85161703
7085,30850506.615074232
7086,34934375.34662255
7087,34997973.71985176
7088,20046265.528676987
7089,30785725.382800452
7090,38491327.49625779
7091,15348278.382563325
7092,25225846.87682079
7093,36257871.91509672
7094,17208480.57576404
7095,13186677.546948347
7096,12976256.951792646
7097,58712681.378569245
7098,112591224.18029623
7099,136634252.6328955
7100,212905663.3300643
7101,251272594.3903009
7102,260808276.2946595
7103,272235846.14092314
7104,245042588.9387423
7105,287822421.1809099
7106,238180510.6308731
7107,224150534.6322733
7108,148531143.79901326
7109,122385938.95131758
7110,116187400.44209729
7111,133295257.92479269
7112,124409718.49650268
7113,81282888.15586929
7114,156096290.44824514
7115,194254467.65865853
7116,191441659.75964126
7117,152829433.85173628
7118,307792823.96957743
7119,258860306.03354573
7120,269424378.72418493
7121,235149245.16369286
7122,286270303.42200094
7123,310377526.5490614
7124,255185775.34342214
7125,344280582.2290911
7126,344280522.36337966
7127,343074973.4586395
7128,267912662.8772277
7129,230595786.88793164
7130,139501281.79473135
7131,85669837.51315959
7132,88835100.7167865
7133,145231728.88338846
7134,142533253.5268537
7135,120729304.4836358
7136,112188277.6329202
7137,104577734.4685033
7138,115797687.28524704
7139,108193868.04109652
7140,76685522.45968907
7141,75704821.07746269
7142,167981769.2080515
7143,67857990.22342937
7144,65174174.26107483
7145,74426648.08713393
7146,64611722.412575506
7147,58034113.25734165
7148,55101685.48256136
7149,70490131.43981554
7150,55101685.48256136
7151,54418707.232822895
7152,56437275.759780854
7153,40155562.67972968
7154,38828750.797064625
7155,31594518.249049544
7156,36014246.41630723
7157,24107785.532103952
7158,29576710.698090382
7159,70011255.35270113
7160,66295547.38205155
7161,72715760.22004893
7162,50726459.37973316
7163,76652927.10119317
7164,68482785.62144
7165,67074670.49689919
7166,66881262.96281568
7167,95676542.70008741
7168,144433436.8465301
7169,171122478.3021501
7170,234275738.92766026
7171,195169446.24497974
7172,218621381.94227326
7173,184684039.1532612
7174,142032704.12092933
7175,143974524.32345784
7176,124624363.39737515
7177,95360992.96476628
7178,97649675.19225575
7179,71407802.86437927
7180,99617789.23059282
7181,109405127.6398933
7182,75268531.89104842
7183,101717394.17187843
7184,97222660.9783936
7185,79361646.9625047
7186,84691824.41686606
7187,50761272.27566106
7188,88425089.61133058
7189,51757473.73126667
7190,71514727.93737449
7191,41929826.21186698
7192,54573744.41227741
7193,60559473.9302708
7194,113996354.39965037
7195,82580481.36450724
7196,159592569.7935993
7197,212517730.5565194
7198,136381522.93236795
7199,257743017.23484254
7200,210608214.65799195
7201,181153323.03181726
7202,173891873.34859475
7203,143871662.74309698
7204,81674242.1146296
7205,72701591.6171127
7206,50898851.54022447
7207,35662062.172560915
7208,52180960.46613512
7209,75360888.73915508
7210,76875699.3752183
7211,73692718.63293606
7212,33557193.29077124
7213,29501607.37922522
7214,55692167.27940513
7215,44165902.201949954
7216,58039012.82426307
7217,77571465.71695064
7218,129326565.00510101
7219,136013113.67288515
7220,202357501.0938376
7221,187932291.38359228
7222,197194177.19230205
7223,181669981.21660456
7224,175828118.22475225
7225,170436336.86185387
7226,149326224.79696307
7227,149529393.35375226
7228,131557621.16296965
7229,119848926.91834706
7230,167760384.45744103
7231,155037291.954844
7232,172333579.0440445
7233,116828115.36440253
7234,109133515.51078515
7235,149960791.59870636
7236,183669147.92291877
7237,145044715.65843925
7238,95997199.61831461
7239,42882632.11678248
7240,31979516.564095285
7241,42803053.55954236
7242,24435924.092523817
7243,7775687.293522309
7244,20938654.963393193
7245,16448533.78402452
7246,28808536.94150242
7247,33407077.597247645
7248,42179124.6346396
7249,47149126.34165672
7250,70644408.57332839
7251,115220599.42466414
7252,136164580.32449174
7253,143035358.73924494
7254,154078386.7573001
7255,133457678.09232272
7256,133396050.84126294
7257,94349839.89808026
7258,42971594.1452201
7259,25768032.142079372
7260,70650401.6047795
7261,87291213.91949753
7262,60218686.743891574
7263,38682683.179788426
7264,20744440.507704798
7265,48611920.63223064
7266,46723017.51957965
7267,66233919.93890709
7268,63369674.141909346
7269,61018377.32305507
7270,68494902.40291311
7271,55279204.68543593
7272,59528105.72646239
7273,43331786.05520059
7274,49267475.576045275
7275,47280258.70507521
7276,56039940.02400468
7277,59528105.72646239
7278,51532602.89812516
7279,60155452.77191374
7280,51859851.456531785
7281,50103043.79320578
7282,35550911.24591378
7283,53251337.55511561
7284,95024883.46912311
7285,96634649.25708194
7286,66706970.47290602
7287,33974756.429563604
7288,36760957.17354345
7289,48695906.836372614
7290,61480319.05192098
7291,36234738.74016489
7292,55483954.77349048
7293,55504189.55769621
7294,52412049.335717954
7295,60596229.22485341
7296,102608987.93942167
7297,209487529.17553517
7298,226448604.78669122
7299,268246956.91091737
7300,270264224.9993769
7301,322897683.56117254
7302,324887025.6606437
7303,292297158.4012997
7304,329043880.48857075
7305,288965902.68220234
7306,281301728.5452865
7307,300352924.307199
7308,344280729.6112265
7309,344280573.26006174
7310,344280587.7074938
7311,344280595.91130185
7312,344280504.11215085
7313,339211912.75105643
7314,331339580.3136017
7315,344280430.76136994
7316,340455628.3384113
7317,344280464.41090614
7318,343845975.87227106
7319,344280539.3286295
7320,344280565.224742
7321,344280386.14284194
7322,342401568.30955565
7323,279824754.91402346
7324,264164108.12136126
7325,222135913.6342431
7326,246927788.26436472
7327,191883316.3399497
7328,169876936.21674466
7329,143750693.78139406
7330,212781319.389623
7331,138505800.3472529
7332,145811429.3790566
7333,261545396.65934414
7334,240537481.22355422
7335,147156431.1489689
7336,153743591.7105152
7337,109833360.08383247
7338,164743234.6938081
7339,203116136.96917123
7340,107255292.88555382
7341,155278916.992817
7342,144769176.13542098
7343,266466083.57184705
7344,322624749.5293952
7345,339105079.9788018
7346,338236789.7728309
7347,343043452.142555
7348,344006099.6488404
7349,344280390.5287113
7350,344280442.62252265
7351,344280584.65209484
7352,344280395.6310985
7353,340131281.2063541
7354,275764101.2123789
7355,321979036.7542336
7356,257779663.26484793
7357,260824510.60079938
7358,249407886.88185802
7359,207992811.71920177
7360,243034838.95762476
7361,233697804.18706208
7362,224548310.82230487
7363,223395510.702527
7364,234375084.46782216
7365,219295152.9256827
7366,204910569.25425965
7367,185815927.62362495
7368,145610748.4749991
7369,196400411.92874783
7370,211701815.687288
7371,192841896.60554668
7372,164050645.3730241
7373,112215394.18635564
7374,127858635.48757519
7375,112818403.66591813
7376,134043801.28511976
7377,94562809.36326489
7378,152017018.31970027
7379,183521509.55872318
7380,245144056.3494369
7381,149516590.25716135
7382,160151171.16167274
7383,344281188.0789199
7384,344280581.45097905
7385,344281363.3395666
7386,344281141.38672596
7387,344280824.7025926
7388,344280620.4400346
7389,344280546.7944103
7390,261047376.18392766
7391,137496022.77223176
7392,118644180.51583815
7393,208876313.25500038
7394,160125267.04393876
7395,112318671.83396655
7396,108066995.97502752
7397,78486564.0046106
7398,78463518.30856651
7399,81216727.94687903
7400,104537079.1995377
7401,78261757.16405448
7402,72498657.93243651
7403,111565543.83455417
7404,55835312.11460843
7405,50683877.742792435
7406,78180094.94695951
7407,46435788.019996256
7408,43857840.44105427
7409,98969127.08752598
7410,79965773.70300554
7411,87973534.0247591
7412,88969942.72737889
7413,94980323.78130229
7414,123624523.8697997
7415,104547642.53429104
7416,222732298.51592225
7417,136509332.1155259
7418,260164061.82861274
7419,263233489.4357715
7420,341846141.80799264
7421,222791307.65185076
7422,161496751.7917238
7423,195099840.2176693
7424,92286613.25993408
7425,68792500.33771718
7426,55442346.17248676
7427,79565511.60978684
7428,77703296.7851294
7429,37831732.88541502
7430,105918111.52838673
7431,151618134.04642457
7432,193639870.79165515
7433,227144147.20015392
7434,278439482.90094054
7435,284697211.96773946
7436,275089060.9381973
7437,299368640.0528816
7438,296920311.92289704
7439,344280397.9496182
7440,338625605.5156562
7441,300339758.6386497
7442,337328026.4739309
7443,344280397.9496182
7444,344280929.59596443
7445,344280587.3737378
7446,289527524.6149433
7447,293226426.022579
7448,258316561.2654296
7449,250440286.2221108
7450,132162581.83534944
7451,240665852.92668578
7452,134388174.79273018
7453,276996548.79333156
7454,261010141.83819434
7455,227951133.87120357
7456,149574268.40612036
7457,98669756.41779242
7458,75545212.11964317
7459,60494496.7069419
7460,79041969.17205067
7461,96634649.25708194
7462,77313218.11210454
7463,72963498.4089268
7464,99980035.24362881
7465,152722684.60230568
7466,105918111.52838673
7467,129556984.42613359
7468,132686859.15920626
7469,183569709.96718508
7470,225793306.32110348
7471,218931267.33898288
7472,207433043.53273496
7473,238232675.27350372
7474,182670173.24710876
7475,215781619.09071562
7476,160387320.71420863
7477,161246995.79947564
7478,145010444.8340524
7479,297003612.4653025
7480,260341485.9940203
7481,242910884.7683803
7482,276327365.6629965
7483,268583550.1927574
7484,334767056.7263183
7485,273842143.89457643
7486,271404979.0000473
7487,274380010.1716734
7488,328865306.76083446
7489,343820399.8335728
7490,344280515.6377655
7491,327843667.521564
7492,344280377.20324504
7493,337778499.1932593
7494,319110630.4396646
7495,261441524.6505373
7496,231481502.68310297
7497,178672933.3790891
7498,211335829.82775784
7499,206892830.11540332
7500,195975409.8942685
7501,133063605.83739677
7502,150661126.93727502
7503,146419861.73486352
7504,77350607.26268867
7505,103432087.82117906
7506,64766730.53989723
7507,68498880.63313444
7508,65010187.493504465
7509,45489135.37020801
7510,73890179.98729552
7511,80165632.40594956
7512,67924215.35559386
7513,53117924.85613811
7514,95420356.62021613
7515,90304479.80584934
7516,92218240.29756574
7517,129009821.87269928
7518,140907598.51615295
7519,147823767.25414813
7520,185561027.10020024
7521,162442770.04568067
7522,138503080.2816461
7523,161816897.4554163
7524,294496114.3135688
7525,344280444.3447626
7526,273094021.9485995
7527,275702384.69206464
7528,278073443.37149966
7529,337687982.2231802
7530,341813296.1441244
7531,344280370.97316194
7532,344280592.0923438
7533,344280598.8763746
7534,344280552.7021333
7535,344280598.05436015
7536,344280586.64372414
7537,344280475.83961105
7538,342869576.80033314
7539,344078314.81103826
7540,344280590.2668391
7541,305436820.72561955
7542,301235131.91457635
7543,339698160.57898176
7544,302754919.07566446
7545,297010337.0893203
7546,336036981.445162
7547,344280463.2634873
7548,344280538.92711145
7549,327077422.5410631
7550,344280537.62061703
7551,344280519.6256842
7552,344280418.95518047
7553,344280397.3260384
7554,343977849.8630269
7555,339698160.57898176
7556,339668373.8109037
7557,340407393.1337212
7558,339267213.7335635
7559,324459638.0612511
7560,288623443.51426405
7561,252207453.25715566
7562,236094284.6647261
7563,206813013.67084244
7564,164366384.28427824
7565,128125722.90589927
7566,88346528.20663518
7567,83360199.7075293
7568,48877599.88790547
7569,63622474.099205874
7570,38487070.297808595
7571,31541373.33569826
7572,22030376.689620983
7573,23535577.448167287
7574,25693718.02294817
7575,25898350.64046134
7576,18861140.795933884
7577,14143256.081992485
7578,9866606.157622363
7579,12635891.076498788
7580,33355156.17858214
7581,18377428.20078862
7582,15213190.02995796
7583,13186677.546948347
7584,19665843.815073807
7585,12428230.555094253
7586,23426423.61147862
7587,9790380.179438433
7588,4772137.056511607
7589,3494538.5926016755
7590,0.0
7591,0.0
7592,6145027.210372383
7593,5536751.18895399
7594,4318120.311536713
7595,5157294.7453589225
7596,4371251.732194649
7597,11605581.218205974
7598,18727379.416471627
7599,37312398.41374441
7600,58178735.14731863
7601,75308686.52756107
7602,89838608.89623123
7603,84826461.96695042
7604,80239065.29946123
7605,117924278.65941069
7606,89437829.3161761
7607,67436334.17230307
7608,71165140.82803269
7609,92827396.71434994
7610,89827974.9366138
7611,82512741.73003954
7612,110675617.93498527
7613,146748633.65707594
7614,138181644.94488293
7615,153724480.13670984
7616,146839413.44639248
7617,171766158.64547035
7618,208864443.71414927
7619,266917530.3258122
7620,258354377.4143657
7621,196615292.85150483
7622,194114521.227352
7623,159358417.67024124
7624,169144617.66424373
7625,193219209.52129275
7626,187295994.62094092
7627,164737606.67175794
7628,161925935.5520811
7629,150931642.58757782
7630,130171710.68736778
7631,122608584.83178672
7632,110654735.14992668
7633,129226050.02329974
7634,133677265.6066955
7635,166162912.10706997
7636,182531016.0346872
7637,155103020.89839116
7638,156386180.19309258
7639,155887994.05900764
7640,174007309.85360628
7641,139937468.87255266
7642,186221544.5658055
7643,214616325.82533157
7644,262479048.56406456
7645,263462068.48615128
7646,260556512.81725863
7647,252358206.83640835
7648,232986010.85404527
7649,266570993.97992873
7650,305651672.3957192
7651,343017203.6471155
7652,343017203.6471155
7653,336405701.81766564
7654,344280435.89595544
7655,344280478.8355026
7656,344280601.34187645
7657,344280600.0956502
7658,344280577.02230525
7659,344280599.65352935
7660,344280606.9193379
7661,344281273.3032836
7662,344281295.3067083
7663,344280895.4809541
7664,344281248.8381343
7665,344280927.0472989
7666,344280979.5492678
7667,344280597.8939254
7668,344280581.78345436
7669,344280583.3956811
7670,344281045.6766428
7671,344280817.86157554
7672,344280582.09471005
7673,344280616.0608626
7674,344280641.30021244
7675,344280995.7589897
7676,344281021.11308455
7677,344281149.77902156
7678,344281309.8530422
7679,344281232.4842661
7680,344280601.78735715
7681,344280624.6294425
7682,344280894.0828232
7683,344280597.39066815
7684,344280590.6607048
7685,344280575.5927253
7686,344280587.8691955
7687,344280595.3834555
7688,344280589.8031033
7689,344280593.3491891
7690,344280730.2611795
7691,344280511.8382298
7692,344280700.6823272
7693,344280871.3165341
7694,344280512.63256836
7695,344281129.61508584
7696,344280441.80940276
7697,344280926.00451773
7698,344280514.7321081
7699,344280795.19814855
7700,344281148.0999187
7701,344281342.6102933
7702,344280583.46365273
7703,344280400.73367745
7704,293662007.9705891
7705,344280599.0203599
7706,344280576.4701783
7707,344280589.3454388
7708,337066724.60157317
7709,323579549.3092525
7710,318432426.8687832
7711,311992122.82592726
7712,283877698.8633247
7713,263501160.19228742
7714,223723237.64345434
7715,243750360.72272408
7716,296027244.84100294
7717,302038948.68858516
7718,293422657.61665046
7719,246280994.90143114
7720,228356577.71426776
7721,282674398.4285864
7722,309398503.3285594
7723,344280456.6214733
7724,306923852.1355906
7725,252308799.96016917
7726,219524674.403674
7727,217987306.17337894
7728,215455007.36280662
7729,177579493.26794595
7730,161106439.62032837
7731,137852803.59121
7732,112985089.83081874
7733,87296757.33140185
7734,129310072.79131189
7735,101494303.26497813
7736,67674785.59405337
7737,57182581.52784878
7738,72888639.15701649
7739,99077707.43925269
7740,112523530.11825806
7741,136561020.16347852
7742,70419436.77678674
7743,49492715.25111361
7744,30328462.237962782
7745,50164328.20177622
7746,95961108.45073192
7747,119886179.83845893
7748,123568977.22296047
7749,120516351.3951052
7750,104721679.77069087
7751,95961108.45073192
7752,101141769.01821987
7753,106116318.75417262
7754,90650017.6724945
7755,115798409.52482128
7756,101951585.41213948
7757,76839647.11026222
7758,55339737.08287124
7759,42381310.69102939
7760,45314774.9983316
7761,66793762.9050591
7762,48381339.301863484
7763,48381339.301863484
7764,15882360.156529719
7765,21757352.69068051
7766,17135836.672656376
7767,20930828.304035533
7768,29790655.741532527
7769,50532103.86056045
7770,45608812.67384726
7771,28180154.38596502
7772,5131461.614947305
7773,2036241.3958117715
7774,9926033.430779843
7775,12042584.859924495
7776,6387561.776501646
7777,9982759.088793574
7778,19146914.1553383
7779,27664390.930481836
7780,28607671.608715735
7781,23238146.74016258
7782,17572265.009481184
7783,14891083.876164233
7784,10720269.24597886
7785,5109846.0613833
7786,0.0
7787,0.0
7788,0.0
7789,0.0
7790,0.0
7791,0.0
7792,10313094.283111272
7793,30719060.243580844
7794,50660429.30534968
7795,62925021.43729434
7796,43791995.947600566
7797,55889993.85354073
7798,61191790.96754331
7799,58617504.3702338
7800,60310461.07343113
7801,46229216.32988434
7802,58281718.4538525
7803,114274368.49814504
7804,136082204.95256016
7805,177298607.9428074
7806,163014489.16302714
7807,218572009.22384828
7808,221957453.2333175
7809,238086700.42347258
7810,241158303.7889407
7811,265302047.6703689
7812,260556512.81725863
7813,250901464.91581467
7814,270403108.603119
7815,257327629.42168304
7816,233445985.19052494
7817,212076467.3488095
7818,221554896.63211504
7819,174177250.74729675
7820,178040767.27808
7821,171657275.85857904
7822,240957250.35862383
7823,245042588.9387423
7824,194673204.28061694
7825,230738841.19934523
7826,150455959.46668676
7827,148089175.9387036
7828,200781674.70837057
7829,207799300.62184462
7830,226952887.21574712
7831,208864443.71414927
7832,237292965.72071782
7833,243452342.73745677
7834,208943131.38624108
7835,176686227.89127076
7836,168193053.24763358
7837,195826941.4508035
7838,170640178.15586036
7839,187816986.9835985
7840,176674184.74294135
7841,197209400.79280704
7842,216153701.8014609
7843,234536728.22603926
7844,237205638.48924038
7845,216774376.77397788
7846,234351645.7504282
7847,173276827.55057016
7848,227379797.67974415
7849,187321369.25807232
7850,224076028.53670022
7851,160338275.63671023
7852,201032333.1777909
7853,190785043.59296
7854,190157442.04383218
7855,190157442.04383218
7856,169535786.2882753
7857,135959164.51836792
7858,128138138.36074065
7859,119136770.78141221
7860,77409019.77010931
7861,73551759.18038587
7862,68052259.85493504
7863,87920409.22022267
7864,96968300.139886
7865,119539875.61157773
7866,142927367.81745613
7867,117609516.15011473
7868,113266380.05232431
7869,139104925.80788183
7870,142683294.479534
7871,131007768.69460212
7872,132278033.99884814
7873,161684315.47712165
7874,184348113.74218678
7875,240282537.717451
7876,233046560.7195363
7877,222804725.33554778
7878,246212819.881423
7879,219325081.64946994
7880,253553199.66236392
7881,194793989.37945578
